Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-06 00:00:00+05:30,602.2746622897107,606.3230331902801,590.8412878071512,592.4873657226562,7934250,0.0,0.0
2020-05-07 00:00:00+05:30,592.1757984821578,600.0056232789626,589.4175826433067,591.6419677734375,4779548,0.0,0.0
2020-05-08 00:00:00+05:30,598.1372219797533,605.8336170308272,594.8006439471403,599.8722534179688,8400321,0.0,0.0
2020-05-11 00:00:00+05:30,607.2572357805251,621.537779694766,603.253341918236,607.6131591796875,7370186,0.0,0.0
2020-05-12 00:00:00+05:30,603.6982653731989,614.820193622521,601.0290025933616,611.8395385742188,7356039,0.0,0.0
2020-05-13 00:00:00+05:30,618.2012324744666,622.7390116630357,608.3694590253332,617.6229248046875,8287101,0.0,0.0
2020-05-14 00:00:00+05:30,586.3478829430786,597.6922463839348,580.6534356502568,585.5916137695312,16888262,0.0,0.0
2020-05-15 00:00:00+05:30,591.5085230851172,591.5085230851172,575.4039953725675,580.3865966796875,9255353,0.0,0.0
2020-05-18 00:00:00+05:30,587.1042161526004,596.6245958026171,581.0094223421208,590.707763671875,10435442,0.0,0.0
2020-05-19 00:00:00+05:30,590.7968007571792,600.4061354504058,582.789012795109,594.8896484375,5902208,0.0,0.0
2020-05-20 00:00:00+05:30,594.8006932510914,598.804587222116,586.9263901639248,595.7349243164062,5794636,0.0,0.0
2020-05-21 00:00:00+05:30,593.0211637266675,604.5434912724862,592.0424558466322,598.0927734375,7213225,0.0,0.0
2020-05-22 00:00:00+05:30,600.5839685450527,619.1353182953783,599.2493375038415,616.0211791992188,11867731,0.0,0.0
2020-05-26 00:00:00+05:30,616.5996675734124,622.3385930895739,604.1431086325354,605.522216796875,7099606,0.0,0.0
2020-05-27 00:00:00+05:30,610.4157517563322,631.0135796221228,600.5839804196073,627.677001953125,8774636,0.0,0.0
2020-05-28 00:00:00+05:30,629.0561859913881,631.7254484496259,613.9303653947069,629.412109375,9440091,0.0,0.0
2020-05-29 00:00:00+05:30,624.5419463890506,632.0274200803518,608.7142156521196,623.1891479492188,28290128,9.5,0.0
2020-06-01 00:00:00+05:30,630.1786649254059,637.3034260533229,623.6401385272533,630.900146484375,12276438,0.0,0.0
2020-06-02 00:00:00+05:30,631.7568662613746,641.8126899338456,629.0963516755833,638.6110229492188,7059304,0.0,0.0
2020-06-03 00:00:00+05:30,640.9559504202575,642.0382002464326,627.6985139020176,632.703857421875,11378568,0.0,0.0
2020-06-04 00:00:00+05:30,633.1098037768236,639.8287151251548,629.051407598767,638.2955322265625,10782424,0.0,0.0
2020-06-05 00:00:00+05:30,637.6190772018614,641.8578571824622,631.8471144565093,634.5076293945312,7718679,0.0,0.0
2020-06-08 00:00:00+05:30,638.2052801608976,654.5741094741389,634.9134483607083,650.10986328125,10719105,0.0,0.0
2020-06-09 00:00:00+05:30,649.3433328020258,658.0012218878462,644.8790863799086,647.1788330078125,10078029,0.0,0.0
2020-06-10 00:00:00+05:30,644.8340220553616,648.8473357192154,639.6032116268134,645.6005859375,7263049,0.0,0.0
2020-06-11 00:00:00+05:30,642.128354776778,643.3909887285326,631.5314331916276,634.8683471679688,8825715,0.0,0.0
2020-06-12 00:00:00+05:30,609.4808512742211,626.9319862328451,609.210302563459,624.1361694335938,9795316,0.0,0.0
2020-06-15 00:00:00+05:30,624.9929379247017,635.2742290516256,618.003478662196,620.0777587890625,7857344,0.0,0.0
2020-06-16 00:00:00+05:30,633.1096650804664,642.1283212781939,630.5393700823176,632.38818359375,10131760,0.0,0.0
2020-06-17 00:00:00+05:30,631.2158428870331,640.595213398852,629.5022759914862,634.5978393554688,7291916,0.0,0.0
2020-06-18 00:00:00+05:30,638.7012131083891,646.2768509334348,636.7170978284344,643.8418579101562,6670195,0.0,0.0
2020-06-19 00:00:00+05:30,639.4227267053187,642.0381590302155,632.2078017213377,636.311279296875,22438862,0.0,0.0
2020-06-22 00:00:00+05:30,637.7091935529847,639.152211653003,631.3059693110348,634.6428833007812,7804096,0.0,0.0
2020-06-23 00:00:00+05:30,627.4280042809653,653.4017264991577,624.1812546002436,649.9295654296875,12157390,0.0,0.0
2020-06-24 00:00:00+05:30,646.5475133763651,655.4759503789729,639.7835209294602,644.0673828125,10220838,0.0,0.0
2020-06-25 00:00:00+05:30,635.6800520029304,636.3564513155726,625.4438977564853,631.7569580078125,14945284,0.0,0.0
2020-06-26 00:00:00+05:30,640.5050427221768,677.842250349502,640.3246585698147,674.7759399414062,26030458,0.0,0.0
2020-06-29 00:00:00+05:30,663.2320785080262,671.6194187708232,658.4521461123588,659.9402465820312,8954428,0.0,0.0
2020-06-30 00:00:00+05:30,660.8872501134634,666.4337468258634,653.1763084989349,663.7281494140625,10411290,0.0,0.0
2020-07-01 00:00:00+05:30,664.900521246388,669.4549322546387,658.1365281513077,660.0755615234375,5477468,0.0,0.0
2020-07-02 00:00:00+05:30,664.9907073616138,690.3331686734207,663.2321131362932,682.3516235351562,17263756,0.0,0.0
2020-07-03 00:00:00+05:30,680.9087103896687,689.0255029638502,678.6540457857294,687.8530883789062,7796572,0.0,0.0
2020-07-06 00:00:00+05:30,690.1077015985691,698.9459751788235,686.7707872240956,689.0254516601562,8810958,0.0,0.0
2020-07-07 00:00:00+05:30,693.8954393744607,718.7418265303767,690.4232236634771,716.2166137695312,19362533,0.0,0.0
2020-07-08 00:00:00+05:30,707.8744567969792,707.8744567969792,696.4207506398436,698.6754150390625,8476642,0.0,0.0
2020-07-09 00:00:00+05:30,703.4552815788218,712.4739390349605,698.9459528507524,704.9884643554688,6854166,0.0,0.0
2020-07-10 00:00:00+05:30,697.5931612285253,712.3837816231353,697.5931612285253,705.1237182617188,5206452,0.0,0.0
2020-07-13 00:00:00+05:30,710.6701578322223,726.3175054058815,708.9115087421898,718.83203125,10804688,0.0,0.0
2020-07-14 00:00:00+05:30,715.1344613708649,727.2645667836075,704.6727855865125,706.3863525390625,8961822,0.0,0.0
2020-07-15 00:00:00+05:30,720.590713577687,765.1879846448835,716.8028665272494,749.4053344726562,30060599,0.0,0.0
2020-07-16 00:00:00+05:30,811.7693120500504,861.7326949252516,806.4934196095304,821.5996704101562,90432109,0.0,0.0
2020-07-17 00:00:00+05:30,821.5997047416372,829.626331998264,804.599557238022,814.5200805664062,31682878,0.0,0.0
2020-07-20 00:00:00+05:30,819.3450338397907,852.2631337133762,817.7667687773586,842.6131591796875,18421053,0.0,0.0
2020-07-21 00:00:00+05:30,852.2630848819681,856.5018646730235,838.0136178581237,844.8226928710938,12877784,0.0,0.0
2020-07-22 00:00:00+05:30,846.8068957333193,846.8519780137796,820.697870066602,827.8226318359375,14354201,0.0,0.0
2020-07-23 00:00:00+05:30,825.7934376932619,825.9286845352793,812.2654507603446,818.8490600585938,13051307,0.0,0.0
2020-07-24 00:00:00+05:30,814.6102571175056,834.902236951598,814.6102571175056,832.2868041992188,18209580,0.0,0.0
2020-07-27 00:00:00+05:30,831.1143623114968,859.2976667076432,828.4989846908443,855.3745727539062,16827870,0.0,0.0
2020-07-28 00:00:00+05:30,853.1650936835949,872.6002917325046,848.8361486148124,868.3615112304688,15818463,0.0,0.0
2020-07-29 00:00:00+05:30,859.7034965886456,865.791090191555,851.0004703825766,860.5151977539062,11152710,0.0,0.0
2020-07-30 00:00:00+05:30,867.5947699896085,877.1996613429372,864.6637065774814,867.0987548828125,12492320,0.0,0.0
2020-07-31 00:00:00+05:30,874.133395287808,889.6454975003682,859.7486252848013,871.2023315429688,12704346,0.0,0.0
2020-08-03 00:00:00+05:30,865.791123145074,870.661220230972,854.4727189505622,862.995361328125,8479792,0.0,0.0
2020-08-04 00:00:00+05:30,866.1970175265035,875.4411419648432,848.2498661109336,856.63720703125,11133170,0.0,0.0
2020-08-05 00:00:00+05:30,858.5762239415841,866.6479336946765,846.2206517265982,851.9926147460938,9614176,0.0,0.0
2020-08-06 00:00:00+05:30,859.9289460485292,878.7779612208136,850.008423335856,875.5762939453125,10976491,0.0,0.0
2020-08-07 00:00:00+05:30,874.3137039819275,874.3137039819275,855.8705396164946,857.5841064453125,8010948,0.0,0.0
2020-08-10 00:00:00+05:30,855.7804022255056,862.9051083737025,852.53365261189,857.9899291992188,5716319,0.0,0.0
2020-08-11 00:00:00+05:30,856.6822890869907,867.5948425309721,853.2551552360062,855.3745727539062,6802442,0.0,0.0
2020-08-12 00:00:00+05:30,854.9687164708507,864.7088553962255,849.7379062188454,861.2366943359375,6908726,0.0,0.0
2020-08-13 00:00:00+05:30,861.1014311004437,873.4570032290497,855.1942212823402,857.854736328125,5097703,0.0,0.0
2020-08-14 00:00:00+05:30,862.0483018159341,868.4966635479169,858.6212231869453,860.0191040039062,4663873,0.0,0.0
2020-08-17 00:00:00+05:30,860.4700724827013,877.0193416845121,860.4700724827013,863.5364379882812,9008210,0.0,0.0
2020-08-18 00:00:00+05:30,869.3084426746166,874.0883202737491,864.6187296347904,872.6002197265625,6141761,0.0,0.0
2020-08-19 00:00:00+05:30,875.621465610059,876.2076453114903,863.4913604446982,865.1597900390625,6622744,0.0,0.0
2020-08-20 00:00:00+05:30,864.7990496284739,870.7513412845071,857.9448372187082,861.4170532226562,5656501,0.0,0.0
2020-08-21 00:00:00+05:30,868.5417720782016,868.9025403850063,853.6609876735076,855.690185546875,6513773,0.0,0.0
2020-08-24 00:00:00+05:30,854.066905004844,858.5762339647429,847.0323628365056,854.4276733398438,5798574,0.0,0.0
2020-08-25 00:00:00+05:30,854.5176587834738,855.5548262450553,841.9817048844366,846.0401000976562,6233918,0.0,0.0
