Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-06 00:00:00+05:30,1784.707258852653,1797.4958226147892,1742.2010190344467,1751.4014892578125,3517431,0.0,0.0
2020-05-07 00:00:00+05:30,1757.289822918192,1779.784927821429,1732.7705471677452,1740.406982421875,3166754,0.0,0.0
2020-05-08 00:00:00+05:30,1784.0629446588134,1784.430985885709,1735.4384878200149,1742.016845703125,2686530,0.0,0.0
2020-05-11 00:00:00+05:30,1756.3697354064702,1795.3797509441104,1756.3697354064702,1780.5670166015625,2449841,0.0,0.0
2020-05-12 00:00:00+05:30,1778.8187367833632,1800.0717981636417,1757.5196281329397,1793.6314697265625,3256595,0.0,0.0
2020-05-13 00:00:00+05:30,1834.573715246996,1834.573715246996,1771.688525353448,1793.7696533203125,2656665,0.0,0.0
2020-05-14 00:00:00+05:30,1757.2898471648994,1769.3424409320596,1739.9009356392446,1750.25146484375,2263146,0.0,0.0
2020-05-15 00:00:00+05:30,1762.8100702944164,1764.0981585698692,1716.0716372851957,1741.5570068359375,3173682,0.0,0.0
2020-05-18 00:00:00+05:30,1754.529784221772,1796.8059026877345,1722.4201186189719,1790.0435791015625,3727694,0.0,0.0
2020-05-19 00:00:00+05:30,1750.849441354413,1809.2263785920602,1750.849441354413,1792.849609375,3198693,0.0,0.0
2020-05-20 00:00:00+05:30,1794.091539988619,1805.960168022935,1777.2546359968662,1797.4036865234375,2778505,0.0,0.0
2020-05-21 00:00:00+05:30,1790.4115980286797,1838.2540456635675,1785.9493922017432,1831.9976806640625,3400908,0.0,0.0
2020-05-22 00:00:00+05:30,1819.0247431687749,1869.535341541603,1804.4420219480653,1858.8167724609375,3663418,0.0,0.0
2020-05-26 00:00:00+05:30,1853.8947528990286,1862.1751761129697,1771.090520759618,1787.6513671875,4575317,0.0,0.0
2020-05-27 00:00:00+05:30,1802.3719956477642,1849.294390634,1786.0411620986329,1844.97021484375,3482160,0.0,0.0
2020-05-28 00:00:00+05:30,1829.5133839743726,1852.9745815058518,1813.6886211518174,1844.0501708984375,3475681,0.0,0.0
2020-05-29 00:00:00+05:30,1823.533016357552,1842.5320079355704,1805.5001189807815,1814.654541015625,7237735,0.0,0.0
2020-06-01 00:00:00+05:30,1830.8935976605471,1895.2968900405665,1822.705156595859,1881.7261962890625,3747773,0.0,0.0
2020-06-02 00:00:00+05:30,1895.4810348544058,1914.6180599064307,1876.9421752039038,1883.4744873046875,2443886,0.0,0.0
2020-06-03 00:00:00+05:30,1893.3476414427982,1904.328293519514,1863.957917824067,1888.087890625,3699799,6.0,0.0
2020-06-04 00:00:00+05:30,1888.6417639703984,1937.7782847625929,1888.6417639703984,1929.9810791015625,4048593,0.0,0.0
2020-06-05 00:00:00+05:30,1930.027249062933,1935.9327689224033,1882.6900490754751,1890.02587890625,3573289,0.0,0.0
2020-06-08 00:00:00+05:30,1917.7082116067288,1933.1642984800178,1902.8058657189597,1911.7103271484375,2957841,0.0,0.0
2020-06-09 00:00:00+05:30,1903.7286022149656,1933.6256590135379,1901.0986704760874,1911.9871826171875,2909439,0.0,0.0
2020-06-10 00:00:00+05:30,1916.6011163863898,1967.3062680609069,1913.325303388504,1945.852294921875,5168397,0.0,0.0
2020-06-11 00:00:00+05:30,1937.7779783764356,1942.391735467808,1902.5289192545715,1907.9268798828125,2269513,0.0,0.0
2020-06-12 00:00:00+05:30,1855.8382294902208,1890.9027951389705,1855.6537242009379,1881.9521484375,2842642,0.0,0.0
2020-06-15 00:00:00+05:30,1881.5826529471315,1899.945431221387,1846.3796589760375,1873.0933837890625,2399022,0.0,0.0
2020-06-16 00:00:00+05:30,1905.4817979313325,1913.7403785852705,1874.1082477474752,1887.7650146484375,2146528,0.0,0.0
2020-06-17 00:00:00+05:30,1887.949353995433,1899.8067995325277,1870.001884420563,1889.6103515625,2703527,0.0,0.0
2020-06-18 00:00:00+05:30,1887.0266753672934,1900.129700624135,1868.7561519872218,1880.65966796875,1944389,0.0,0.0
2020-06-19 00:00:00+05:30,1884.258461530746,1928.5505311455724,1875.0309470276572,1886.6575927734375,5681758,0.0,0.0
2020-06-22 00:00:00+05:30,1891.640661878198,1893.7168528485522,1863.1737993239008,1871.2939453125,3196138,0.0,0.0
2020-06-23 00:00:00+05:30,1870.4174109458916,1886.1041874560447,1854.7306344357387,1878.0762939453125,4205944,0.0,0.0
2020-06-24 00:00:00+05:30,1876.876476221752,1904.789707984637,1874.6618501818741,1884.4429931640625,2560937,0.0,0.0
2020-06-25 00:00:00+05:30,1877.799401800363,1900.8681905202693,1854.0385494188597,1860.359375,3043931,0.0,0.0
2020-06-26 00:00:00+05:30,1868.572033493071,1967.3064569912235,1863.9120927483752,1955.17236328125,6300722,0.0,0.0
2020-06-29 00:00:00+05:30,1945.1602214963643,1963.2462415620103,1929.7503160312492,1939.3006591796875,3076341,0.0,0.0
2020-06-30 00:00:00+05:30,1937.7782117482516,1948.7588648357043,1914.7556061458506,1921.3070068359375,3071725,0.0,0.0
2020-07-01 00:00:00+05:30,1919.046068608593,1950.6503045046454,1918.8615633822099,1930.442138671875,2503466,0.0,0.0
2020-07-02 00:00:00+05:30,1939.6236506141117,1997.7569950426032,1935.9326446186521,1990.5133056640625,3758699,0.0,0.0
2020-07-03 00:00:00+05:30,1996.511531191017,2034.6674022943548,1993.3742656718275,2029.7305908203125,4185208,0.0,0.0
2020-07-06 00:00:00+05:30,2034.667478670866,2094.5539733047635,2034.667478670866,2088.37158203125,5190366,0.0,0.0
2020-07-07 00:00:00+05:30,2099.25983408461,2124.820007667565,2059.7198389653267,2094.5537109375,5630055,0.0,0.0
2020-07-08 00:00:00+05:30,2094.645729810948,2098.705745958931,2037.0661311391611,2047.4930419921875,2793358,0.0,0.0
2020-07-09 00:00:00+05:30,2056.8134877458433,2071.1161387373463,2021.7951066648166,2034.0677490234375,3443998,0.0,0.0
2020-07-10 00:00:00+05:30,2034.8981025615785,2076.052916797953,2007.9076164489265,2050.67724609375,9610320,0.0,0.0
2020-07-13 00:00:00+05:30,2048.5087890625,2071.531399090548,2039.281271994651,2048.5087890625,2963503,0.0,0.0
2020-07-14 00:00:00+05:30,2039.2807830260354,2066.0405761064676,1997.756966177089,2004.1700439453125,2976738,0.0,0.0
2020-07-15 00:00:00+05:30,2016.2120147050498,2085.4183767658637,2012.613373990338,2061.33447265625,5569321,0.0,0.0
2020-07-16 00:00:00+05:30,2075.29947202917,2157.608586561521,2053.196328216544,2066.744873046875,8582118,5.0,0.0
2020-07-17 00:00:00+05:30,2068.825930646424,2075.2071094071202,2025.405601443492,2035.3011474609375,4509135,0.0,0.0
2020-07-20 00:00:00+05:30,2035.5321519472757,2059.4849388409593,2026.0990176634757,2041.913330078125,2952646,0.0,0.0
2020-07-21 00:00:00+05:30,2062.351012557324,2070.350624600891,2035.6698340309806,2057.773193359375,2665286,0.0,0.0
2020-07-22 00:00:00+05:30,2063.276445151068,2063.276445151068,2019.994760534757,2026.2373046875,2861534,0.0,0.0
2020-07-23 00:00:00+05:30,2026.2376368841617,2026.2376368841617,2000.3889209044853,2007.972412109375,2265766,0.0,0.0
2020-07-24 00:00:00+05:30,1992.5277029856134,2000.3886848725374,1965.3380441854308,1995.2095947265625,3665100,0.0,0.0
2020-07-27 00:00:00+05:30,2002.2380555241793,2048.479119162151,2000.85082361504,2040.8956298828125,4248480,0.0,0.0
2020-07-28 00:00:00+05:30,2048.479374649076,2145.585620399935,2048.479374649076,2136.106201171875,8092319,0.0,0.0
2020-07-29 00:00:00+05:30,2119.690552770061,2165.931620675167,2077.1950565225616,2104.939697265625,6090431,0.0,0.0
