Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-12 00:00:00+05:30,1866.4940931332956,1873.7475253424009,1834.1538489453424,1858.686279296875,14881008,0.0,0.0
2020-05-13 00:00:00+05:30,1917.314466581329,1917.314466581329,1825.2833947441893,1844.0869140625,8432979,0.0,0.0
2020-05-14 00:00:00+05:30,1836.9257559620976,1872.5462678262722,1830.1343276625498,1853.6041259765625,8510002,0.0,0.0
2020-05-15 00:00:00+05:30,1861.8740637556532,1882.8028444008023,1853.5580009398711,1877.674560546875,5491136,0.0,0.0
2020-05-18 00:00:00+05:30,1886.3603674205308,1892.2277895510233,1837.4803725685758,1852.8651123046875,7675561,0.0,0.0
2020-05-19 00:00:00+05:30,1864.646296837078,1870.9295901302764,1818.5383207539453,1825.4222412109375,5963193,0.0,0.0
2020-05-20 00:00:00+05:30,1825.4220866499481,1857.254082903577,1824.9138376788878,1839.559326171875,3926496,0.0,0.0
2020-05-21 00:00:00+05:30,1847.08993960155,1851.1555928427786,1806.618389054033,1821.1253662109375,4261625,0.0,0.0
2020-05-22 00:00:00+05:30,1824.913904784175,1843.440291061667,1809.2057850974252,1836.8336181640625,5339946,0.0,0.0
2020-05-26 00:00:00+05:30,1852.5877985701368,1866.494149105507,1824.9138339026615,1827.5010986328125,4628932,0.0,0.0
2020-05-27 00:00:00+05:30,1838.773988472325,1852.726472057244,1811.9777846202157,1846.2584228515625,4261645,0.0,0.0
2020-05-28 00:00:00+05:30,1848.0138179746634,1861.8739216094734,1838.7737488847902,1857.2076416015625,5500796,0.0,0.0
2020-05-29 00:00:00+05:30,1856.3299122477456,1910.8463208204766,1848.0138499230916,1901.0057373046875,8778345,0.0,0.0
2020-06-01 00:00:00+05:30,1917.3144624500715,1980.1469364002426,1913.803190847093,1948.31494140625,6592547,0.0,0.0
2020-06-02 00:00:00+05:30,1960.7427892552168,1963.5148101636833,1931.1745662315755,1947.252197265625,3268728,0.0,0.0
2020-06-03 00:00:00+05:30,1954.2746513526806,1985.6908868827002,1926.5544435320753,1959.356689453125,4895117,0.0,0.0
2020-06-04 00:00:00+05:30,1954.2746896204435,1970.3523202361685,1945.2656219023352,1959.44921875,3264730,0.0,0.0
2020-06-05 00:00:00+05:30,1962.590670357545,1966.286697985337,1926.5544009865732,1928.9569091796875,2981853,0.0,0.0
